title,article,file_links,url
[Uniquify Việt Nam] AI Basics to ChatGPT Training Program,"

",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7781_Uniquify_AI_Training-Program-_2024-08-16_-1pdf'],https://www.fit.hcmus.edu.vn/tin-tuc/d/uniquify-viet-nam-ai-basics-to-chatgpt-training-program
Chương trình học bổng Toshiba năm học 2024-2025,"
Chương trình học bổng Toshiba nhằm hỗ trợ các sinh viên, học viên cao học, nghiên cứu sinh (học viên) có thành tích học tập, nghiên cứu xuất sắc, có hoàn cảnh khó khăn về kinh tế, đang theo học chương trình Cử nhân/Thạc sĩ/Tiến sĩ tại ĐHQG-HCM, và có triển vọng trở thành những người lãnh đạo tiềm năng trong tương lai. Chương trình học bổng Toshiba năm học 2024-202 sẽ cấp học bổng trong nước cho các học viên thuộc các ngành khoa học tự nhiên, kỹ thuật và các chuyên ngành khác.I. Số lượng và giá trị học bổng:1. Học bổng toàn phần: 200,000 JPY/suất/năm học.2. Học bổng bán phần: 100,000 JPY/suất/năm học.Tổng giá trị các suất học bổng trao cho 01 năm học không quá 1,400,000 JPY.80% số suất học bổng sẽ dành cho các học viên đang theo học các chuyên ngành khoa học tự nhiên và kỹ thuật, 20% dành cho các chuyên ngành khác.II. Tiêu chí lựa chọn:1. Là sinh viên, học viên cao học, nghiên cứu sinh đang theo học chương trình Cử nhân/Thạc sĩ/Tiến sĩ của ĐHQG-HCM. Không xét học bổng đối với học viên tốt nghiệp trước tháng 05/2025.2. Có thành tích học tập và nghiên cứu xuất sắc:- Đối với sinh viên: Có tham gia nghiên cứu khoa học hoặc dự án phục vụ cộng đồng.- Đối với học viên cao học, nghiên cứu sinh: Có bài báo, công trình nghiên cứu khoa học.3. Giới hạn tuổi: 25 tuổi đối với sinh viên đầu vào của chương trình Cử nhân, 27 tuổi đối với học viên cao học đầu vào của chương trình Thạc sĩ và 30 tuổi đối với nghiên cứu sinh đầu vào của chương trình Tiến sĩ.4. Có khả năng viết, đọc và giao tiếp thông thạo bằng tiếng Anh hoặc tiếng Nhật.5 Chưa từng nhận học bổng Toshiba trước đây.6. Học viên nhận học bổng khác trong năm học 2024-2025 không thuộc diện được xét duyệt nhận học bổng Toshiba.7. Ưu tiên học viên đang theo học chuyên ngành, thực hiện nghiên cứu liên quan đến các lĩnh vực kinh doanh của Tập đoàn Toshiba (Kỹ thuật phần mềm, Khoa học máy tính, Khoa học thông tin, Kỹ thuật truyền thông, Kỹ thuật điện, Kỹ thuật điện tử và Kỹ thuật cơ khí, Vật liệu và thiết bị, Vật lý, Toán học và Hóa học).8. Ưu tiên học viên có hoàn cảnh khó khăn về kinh tế.III. Tổ chức trao học bổng: File đính kèmIV. Quy định khác: File đính kèm.V. Hồ sơ cần nộp (01 bản tiếng Việt và 01 bản tiếng Anh hoặc tiếng Nhật):1. Bìa hồ sơ.2. Lý lịch khoa học có dán ảnh và đóng dấu giáp lai.3. Mục đích và kế hoạch học tập, chương trình nghiên cứu.4. Bảng điểm học tập mới nhất (trong vòng 01 tháng tính đến cuối tháng 08/2024) có xác nhận của đơn vị đào tạo.5. Chứng chỉ trình độ ngoại ngữ (tiếng Anh hoặc tiếng Nhật).6. Bằng khen, giấy khen về các thành tích trong học tập và nghiên cứu khoa học (nếu có).7. Thư giới thiệu và xác nhận của GVHD đồng ý hướng dẫn học viên về nội dung cũng như cách trình bày bài báo cáo giữa kỳ.8. Thư giới thiệu của Ban chủ nhiệm Khoa.9. Giấy tờ về tình trạng kinh tế của bản thân hoặc gia đình.10. Các bài báo đăng trên tạp chí khoa học có uy tín trên thế giới và trong nước (nếu có).11. Thông tin ứng viên (đính kèm).VI. Quy trình ứng tuyển:Ứng viên gửi hồ sơ bản cứng đến P.QHĐN (F.105, 227 Nguyễn Văn Cừ, Q5), đồng thời gửi bản mềm qua email internationalrelations@hcmus.edu.vn đến hết ngày 12/8/2024
","['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7758_Toshiba---Thong-tin-ung-vien.docx', 'https://www.fit.hcmus.edu.vn/vn/UserFiles\\7759_Hoc-bong-Toshiba-2024-2025.pdf']",https://www.fit.hcmus.edu.vn/tin-tuc/d/chuong-trinh-hoc-bong-toshiba-nam-hoc-2024-2025
"[Q2, Q.Bình Thạnh] Golden Owl Solutions Tuyển dụng Thực Tập Sinh IT T8/2024","
Kì thực tập đang đến gần, còn chờ gì nữa mà không nhanh tay ứng tuyển các vị trí thực tập IT tại GOS nữa các bạn sinh viên ơi!Hiện tại, Golden Owl Solutions đang cần:- 2 bạn Ruby on Rails Intern - JD- 2 bạn Full-stack JS Intern - JD- 2 bạn Python Intern - JD- 2 bạn PHP Intern - JD- 1 bạn AI/ML Intern - JDVới tinh thần đồng hành cùng các bạn để phát triển, GOS tự hào đem đến cho các bạn những phúc lợi như sau:Cơ hội trở thành nhân viên chính thức.Phụ cấp thực tập kèm theo nhiều phúc lợi hấp dẫn khác.Môi trường làm việc chuyên nghiệp, năng động.Có cơ hội phát triển bản thân ở các kỹ năng Tiếng Anh, Kỹ năng mềm.Có mentor 1-1 theo dõi sát sao, giúp đỡ nhiệt tình. Có giáo trình đào tạo chi tiết, cụ thể phù hợp cho từng bạn.Các bạn nhanh tay apply để nhận việc ngay nha!ℹ️ Thông tin cụ thể về chương trình thực tập tại Golden Owl Solutions: https://goldenowl.asia/internship🌐 Việc làm tại GO: https://goldenowl.asia/careers📩 Gửi CV về: trainer@goldenowl.asia theo tiêu đề [FIT - Vị trí ứng tuyển] - Họ tên.📲 Liên hệ số điện thoại: 028.6270.5825 nếu cần trao đổi thêm thông tin.
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/q2-qbinh-thanh-golden-owl-solutions-tuyen-dung-thuc-tap-sinh-it-t8-2024
[Lihuhu] Unity_Mobile Game Developer (Vietnamese) - ver May2024,"
LẬP TRÌNH VIÊN UNITY - MOBILE GAMEVề Lihuhu Vietnam Co LtdLihuhu Vietnam Co Ltd là chi nhánh tại Việt Nam của công ty mẹ có trụ sở tại Singapore.Lihuhu chuyên phát triển các sản phẩm game thuộc thể loại Casual trên thiết bị di động tại các thị trường Châu Âu và Mỹ và đã có hơn 60 sản phẩm game và hơn 150 triệu lượt tải. Với một đội ngũ nhân viên năng động, nhiệt huyết, Lihuhu không ngừng tham vọng tạo ra các sản phẩm games thành công.Quy mô công ty: 50 ngườiTổng quan công việcVới vai trò lập trình viên Unity, bạn sẽ thực hiện các dự án game trên nền tảng Unity cho thị trường quốc tế. Làm việc cùng QA, Artist, UA,Product Manager để hoàn thiện sản phẩm chất lượng cao và hoạt động chính xác.Lập trình phát triển mobile game dùng Unity 3D Game Engine.Tối ưu game để đảm bảo đạt tiêu chuẩn chất lượng (crash free rate, ANR, ....).Bảo trì, xây dựng thêm tính năng cho các game công ty đang có.Đề xuất các cải tiến về kỹ thuật, quy trình làm game.Chia sẻ các kinh nghiệm, kiến thức thực tiễn cho các thành viên khác trong team.Tự nghiên cứu, tìm hiểu, viết tài liệu hướng dẫn.Yêu cầu công việcTối thiểu 3+ năm kinh nghiệm phát triển game trên Unity 3D Game Engine.Có ít nhất 2 mobile game đã phát hành trên các nền tảng iOS và Android.Kỹ năng lập trình OOP vững chắc.Kỹ năng giải quyết vấn đề độc lập, tư duy logic và sáng tạo.Kinh nghiệm về Texture, UV, Shader, và các kỹ thuật đồ họa khác để tạo ra hình ảnh đẹp mắt và chân thực trong game.Thành thạo về phát triển game trên Unity như: kiến trúc game, cấu trúc điều khiển, AI, network, hiệu ứng, v.v...Lập Trình Viên Unity - Mobile GameKinh nghiệm tích hợp các plugin của bên thứ 3 và sử dụng Firebase.Thành thạo sử dụng hệ thống GIT.Kỹ năng cao trong việc debug và tối ưu game.Cẩn thận, chỉn chu, tinh thần trách nhiệm cao.Kỹ năng giao tiếp và làm việc nhómKỹ năng đọc viết và giao tiếp tiếng Anh tốt.Có đam mê thực sự với lĩnh vực mobile game.Sinh viên mới ra trường, những bạn có dưới 3 năm kinh nghiệm nhưng có khả năng, tinh thần học hỏi và cầu tiến cũng khuyến khích ứng tuyển.Điều Kiện Làm Việc:Làm việc tại văn phòng công ty.Thiết bị: Macbook + Extra screens.Giờ làm việc: 7 tiếng/ ngày từ thứ Hai đến thứ Sáu. Không làm ngoài giờ.Các Phúc lợi Của Công Ty:Lương tháng 13Nghỉ phép có lương: 12 ngày/năm, mỗi năm thâm niên tăng thêm 1 ngày nghỉ.Nghỉ ốm có lương: 3 ngày/năm.Có Bảo hiểm sức khỏe và khám sức khỏe định kỳ hàng năm cho nhân viên chính thức.Company Trip trong và ngoài nước 1 hoặc 2 lần/năm tùy thuộc vào tình hình kinh doanh.Có phụ cấp (ăn trưa và đời sống sức khỏe tinh thần).Snacks và đồ uống miễn phí hàng ngày.Có cơ hội học hỏi và tiếp cận công nghệ tiên tiến.Môi trường làm việc chuyên nghiệp, cởi mở, khuyến khích tự phát triển và làm việc trên tinh thần tự do, trách nhiệm, không quản lý tiểu tiết.Gửi hồ sơ của bạn tới: careers@lihuhuvietnam.com
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/lihuhu-unity_mobile-game-developer-vietnamese-ver-may2024
Mời tham dự buổi bảo vệ LATS cấp cơ sở đào tạo của NCS Lê Ngọc Thành (6/6/2024),"
THÔNG BÁOKính mời Quý Thầy Cô, nghiên cứu sinh, học viên cao học quan tâm đến tham dự buổi bảo vệ luận án tiến sĩ cấp cơ sở của nghiên cứu sinh Lê Ngọc Thành với các thông tin sau:Thời gian bảo vệ: 8g00, ngày 06/6/2024 (thứ năm)Địa điểm: Phòng F.102 (227 Nguyễn Văn Cừ, P4, Q5)Tên đề tài: Dự đoán liên kết trên đồ thị tri thức sử dụng nhúng dịch chuyển và mạng tích chậpCán bộ hướng dẫn: GS. TS Lê Hoài BắcNgành: Khoa học máy tính-----BP. Giáo Vụ SĐH, Khoa CNTTEmail: giaovusdh@fit.hcmus.edu.vnWebsite: https://www.fit.hcmus.edu.vn/sau-dai-hocFacebook: https://www.facebook.com/sdh.fit.hcmus/
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/moi-tham-du-buoi-bao-ve-lats-cap-co-so-dao-tao-cua-ncs-le-ngoc-thanh-6-6-2024
Danh sách sinh viên tham dự chương trình Tech-Talk và Information day,"
Khoa CNTT thông báo danh sách đã đăng ký tham dự chương trình Tech-Talk và Information day, danh sách chi tiết tại link sau. Chương trình Tech-Talk & Information day nhằm trao đổi và thảo luận về lĩnh vực AI cũng như giới thiệu về Cuộc thi ý tưởng giải pháp Tiên phong công nghệ mới (HCMUS AI INNOVATION)Thời gian: 8g00 - 11g00 thứ sáu ngày 7/6/2024Địa điểm: Hội trường I, trường ĐH Khoa học tự nhiên (227 Nguyễn Văn Cừ, P4, Q5)NỘI DUNG CHƯƠNG TRÌNH1. Hội thảo GenAIDiễn giả: Dr. Judith BorowskiChức vụ: Senior Expert and Competency Development Manager for AI; Chapter Lead for Data Analytics tại Bosch Global Software Technologies***Nội dung hội thảo bằng tiếng Anh2. Giới thiệu Cuộc thi ý tưởng giải pháp Tiên phong công nghệ mới3. Giới thiệu các ứng dụng, công cụ để phát triển giải pháp và tham quan booth trưng bày sản phẩm công nghệTHAM DỰLink đăng ký tham dự: tại đâyThời gian đăng ký tham dự bổ sung chương trình: từ nay đến 18g00 ngày 6/6/2024LƯU Ý: Sinh viên tham gia sẽ được cộng ĐRL;Sinh viên có tên trong danh sách chính thức nhưng bận việc đột xuất vui lòng tìm người thay thế và báo về Bp. TLSV qua email.Sinh viên có tên trong danh sách chính thức nhưng vắng mặt không phép sẽ bị đưa vào Black list của Khoa---Cuộc thi ý tưởng giải pháp Tiên phong công nghệ mới (HCMUS AI Innovation) được phối hợp tổ chức bởi Khoa Công nghệ Thông tin cùng Công ty TNHH Bosch Global Software Technologies nhằm khuyến khích sinh viên phát huy tính sáng tạo, khả năng nghiên cứu và ứng dụng công nghệ trong các lĩnh vực công nghệ thông tin tiên tiến như AI, GenAI, Software-Defined Vehicle (SDV), AR/VR, Edge AI, Cloud, và Cyber Security.
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/danh-sach-sinh-vien-tham-du-chuong-trinh-tech-talk-va-information-day
"[CQ] Kế hoạch giảng dạy ĐHCQ chương trình Chuẩn học kỳ 3, năm học 2023-2024","
THÔNG BÁO(Kế hoạch giảng dạy ĐHCQ chương trình Chuẩn học kỳ 3, năm học 2023-2024)BP. Giáo vụ thông báo đến các bạn sinh viên Đại học Chính quy chương trình Chuẩn khóa tuyển 2022 trở về trước kế hoạch mở lớp trong học kỳ 3, năm học 2023-2024 sẽ gồm 2 lớp học phần thuộc loại Tự chọn chung:CSC10103 - Khởi nghiệp (Khóa 2021 trở về trước): 1 lớpCSC10121 - Kỹ năng mềm (Khóa 2022 trở về trước): 1 lớpSinh viên xem chi tiết trong file đính kèm.Các bạn lưu ý:Dự kiến số lượng 60 - 80 sinh viên/ lớp.2 lớp học phần trên sẽ tổ chức giảng dạy ở cơ sở 1 - Nguyễn Văn CừSinh viên lớp Cử nhân Tài năng đăng ký học phần CSC10103 - Khởi nghiệp cùng với lớp CQ.Sinh viên được học lớp Khởi nghiệp phải có đăng ký học phần trên Portal Trường (theo kế hoạch của Phòng đào tạo) VÀ có kết quả bài luận đầu vào đáp ứng yêu cầu môn học (cách thức, nội dung và thời gian nộp giáo vụ sẽ thông báo sau).Các học phần chung giai đoạn đại cương khác sinh viên xem thông báo của Phòng đào tạo trên website Trường.GIÁO VỤ KHOA CNTT
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7695_CQ_DU-KIEN-KH-GD-2023-2024-HK3.pdf'],https://www.fit.hcmus.edu.vn/tin-tuc/d/cq-ke-hoach-giang-day-dhcq-chuong-trinh-chuan-hoc-ky-3-nam-hoc-2023-2024
Danh sách học phần tiến sĩ mở cho Nghiên cứu sinh khóa tuyển năm 2023,"
THÔNG BÁODanh sách học phần tiến sĩ mở cho Nghiên cứu sinh khóa tuyển năm 2023Thời gian bắt đầu học: 15/4/2024Đối tượng học: Tất cả Nghiên cứu sinh và Nghiên cứu sinh dự bị khoá năm 2023Nghiên cứu sinh các khóa trước, nếu muốn tham gia khóa học thì sẽ đăng ký và đóng học phí học lại tại phòng ĐT Sau đại học (phòng B08) trước khi khóa học bắt đầu.Link đăng ký môn học: https://tinyurl.com/dkhpts331. Học phần bắt buộcÁp dụng cả 3 ngành Khoa học máy tính, Hệ thống thông tin và Trí tuệ nhân tạoSTTMônGiảng viênLịch họcPhòng1Phương pháp nghiên cứu khoa họcPGS. TS Vũ Hải QuânChủ nhật(10g30)I34 2. Học phần tự chọn tiến sĩ:2.1 Ngành Khoa học máy tính + Trí tuệ nhân tạo (chọn 2 trong 3 môn sau)STTMônGiảng viênLịch họcPhòng1Trí tuệ nhân tạo có thể giải thíchGS. TS Lê Hoài BắcThứ sáu(8g00)I812Các mô hình học máyTS. Trần Thái SơnThứ hai(14g00)I733Mô hình ảnh - ngôn ngữPGS. TS Lý Quốc NgọcThứ sáu(15g00)I73 2.2 Ngành Hệ thống thông tinSTTMônGiảng viênLịch họcPhòng1Các chủ đề nâng cao trong hệ thống tư vấnPGS. TS Lê Nguyễn Hoài NamThứ tư (13g00)I842Các mô hình tri thức cho hệ thống thông tinTS. Vũ Thị Mỹ HằngThứ hai(8g00)I84LƯU Ý:NCS Khóa 2023 không tham dự khóa học xem như tự ý bỏ học và phải học lại cùng khóa sau, mức thu học phí học lại theo qui định của khóa học hiện tại.Giảng viên lên lớp 50% thời lượng môn học. Người học tự học 50% thời lượng môn học.-----BP. Giáo Vụ SĐH, Khoa CNTTEmail: giaovusdh@fit.hcmus.edu.vnWebsite: https://www.fit.hcmus.edu.vn/sau-dai-hocFacebook: https://www.facebook.com/sdh.fit.hcmus/
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/danh-sach-hoc-phan-tien-si-mo-cho-nghien-cuu-sinh-khoa-tuyen-nam-2023
Thời khóa biểu có phòng các lớp Học phần 3 Khóa 33/2023 - bắt đầu học 22/7/2024,"
THÔNG BÁOThời khóa biểu có phòng các lớp Học phần 3 Khóa 33/2023Thời gian học: 22/7 đến 06/10/2024 (11 tuần). ﻿Trong đó nghỉ lễ 02/9 và 03/9/2024; thi kết thúc học phần: 14/10 đến 27/10/2024.










STT
Mã MH
Tên môn học
Số TC
GV giảng dạy Ngành
Ngày học
Phòng học
Hình thức thi


1
MTH076
Xử lý tiếng nói
4
PGS.TS.
  Đinh Điền
    TS. Nguyễn Đức Hoàng Hạ
    TS. Châu Thành Đức
Khoa học
  máy tính
Thứ 3 (18g00)
C32B
Vấn
  đáp


2
MTH021
Hệ
  thống Multimedia
4
PGS.TS.
  Trần Minh Triết
Chủ nhật (8g00) bắt đầu học ngày 04/8/2024
I32
vấn
  đáp đồ án


1
MTH041
Hệ
  hỗ trợ ra quyết định
4
TS.
  Vũ Thị Mỹ Hằng
Hệ thống
  thông tin
Thứ 3 (18g00) Bắt đầu học 30/7/2024 
I92
tự luận


2
MTH045
Khoa học phân tích dữ
  liệu
4
TS.
  Nguyễn Trần Minh Thư
Thứ
  7 (8g00)
    Bắt đầu ngày 24/8/2024
F109
đồ
  án, vấn đáp


1
MTH113
Mô
  hình ngôn ngữ lớn
4
TS.
  Nguyễn Tiến Huy
Trí tuệ
  nhân tạo
Thứ
  5 (18g30) Bắt đầu ngày 01/8/2024
C33
    Ngày 25/7/2024: học ở Hội trường I
trắc nghiệm, đồ án


2
MTH101
Sinh
  - Tin học
4
TS.
  Bùi Duy Đăng
    TS. Bùi Thị Danh
Thứ
  7 (13g30)
online
tự luận, trắc nghiệm

-----BP. Giáo Vụ SĐH, Khoa CNTTEmail: giaovusdh@fit.hcmus.edu.vnWebsite: https://www.fit.hcmus.edu.vn/sau-dai-hocFacebook: https://www.facebook.com/sdh.fit.hcmus/
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/thoi-khoa-bieu-co-phong-cac-lop-hoc-phan-3-khoa-33-2023-bat-dau-hoc-22-7-2024
"Đăng ký học bổng ""Hành trang hướng nghiệp"" học kỳ 1 năm học 2021 - 2022","
Nhằm khen thưởng cho những sinh viên có thành tích xuất sắc, tích cực trong hoạt động xã hội và những sinh viên có hoàn cảnh khó khăn phấn đấu vươn lên trong học tập. Các công ty Code like a girl Việt Nam,  DXC Technology và FOSSIL Việt Nam có những suất học bổng trao tặng đến các bạn sinh viên, nhằm khuyến khích,  động viên  cho các bạn sinh viên Khoa CNTT, trường ĐH Khoa học Tự nhiên tự tin hơn trên con đường học tập phía trước.1. GIÁ TRỊ HỌC BỔNG: 5,000,000VNĐ/ suất2. HỒ SƠ BAO GỒM:3. ĐĂNG KÝ & NỘP HỒ SƠSinh viên đăng nhập trên trang Hệ thống Sinh viên để xem yêu cầu hồ sơ, thông tin từng học bổng và đăng ký:https://www.fit.hcmus.edu.vn/vn/Default.aspx?tabid=1024(Tài khoản đăng nhập: MSSV; Mật khẩu: Ngày tháng năm sinh)Thời hạn đăng ký: đến 23g59 ngày 02/01/2022Mỗi sinh viên nộp hồ sơ tối đa 2 công tySinh viên tự tính điểm trung bình học tập năm học 2020 - 2021,  không kể các môn GDTC, GDQG, ngoại ngữLưu ý: Sinh viên chú ý điện thoại và email của các Doanh nghiệp trong trường hợp được hẹn phỏng vấnMọi thắc mắc vui lòng Bp Trợ lý sinh viên qua email tlsv@fit.hcmus.edu.vn.Bp. TLSV
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/dang-ky-hoc-bong-hanh-trang-huong-nghiep-hoc-ky-1-nam-hoc-2021-2022
GÓC SẺ CHIA - WE TALK,"
Nhận thấy thời gian gần đây nhiều bạn trẻ gặp áp lực trong cuộc sống nhưng chưa nhận thức được rõ tình trạng của bản thân, cũng như tìm được người có thể sẵn lòng lắng nghe câu chuyện, ""Góc sẻ chia - We talk"" của FIT.HCMUS đã trở lại với mong muốn hỗ trợ các bạn sinh viên có nơi để chia sẻ những tâm tư; tình cảm; gỡ rối và hỗ trợ giải đáp những vấn đề xung quanh trong cuộc sống của mình.Vì vậy bạn ơi đừng ngần ngại, hãy đến với Góc sẻ chia. Góc sẽ lắng nghe, hỗ trợ và giải đáp những khó khăn khi bạn: Gặp áp lực trong học tập; Gặp khó khăn trong công việc; Gặp hạn chế trong giao tiếp; Có nỗi niềm không thể giải bày, kể cả là người thân thuộc nhất; Góc luôn ở đây, với sự hỗ trợ của tư vấn viên: BS. CKI. Phạm Trần Thành NghiệpBác sĩ Phạm Trần Thành Nghiệp là bác sĩ được đào tạo chuyên sâu với nhiều kinh nghiệm, khám, chẩn đoán, tư vấn và điều trị các bệnh thuộc chuyên khoa tâm thần kinh. Địa điểm: Phòng I43, tòa nhà I - 227 Nguyễn Văn Cừ, Phường 4, Quận 5⏰Thời gian: Từ sau 17g các ngày Thứ 2 - Thứ 6 Đặt lịch: Bước 1: Truy cập form https://forms.gle/aMyF4gvXYatMeP7H6 và đăng kí theo hướng dẫn Bước 2: Chờ email phản hồi xác nhận của bộ phận phụ trách. Lưu ý: Các bạn sinh viên cần hỗ trợ theo nhóm thì vẫn có thể đăng ký.Các bạn sinh viên vui lòng đăng kí sớm trước 1 tuần để Bác sĩ tiện sắp xếp lịch tư vấn.  Email bộ phận phụ trách: gocsechia@fit.hcmus.edu.vn
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/goc-se-chia-we-talk
"[Q2,Q3] Golden Owl Solutions tuyển dụng nhiều vị trí (IT, Non-IT)","
            Bạn nào đang là sinh viên năm cuối hoặc mới ra trường mà vẫn đang loay hoay tìm việc thì tham khảo ngay những vị trí bên dưới nha!Hiện Golden Owl Solutions đang cần tuyển:+ Non-IT:- Marketing Intern - JD- SEO Intern - JD- PO Intern - JD- BD Intern - JD- QC Intern - JD- Secretary Intern - JD+ IT:- Full-stack JS Intern - JD- Flutter Intern - JDGolden Owl Solutions cam kết:- Có lộ trình thực tập rõ ràng- Có mentor 1-1, chương trình đào tạo hiệu quả, bài bản- Có cơ hội trở thành nhân viên chính thức- Cung cấp dấu mộc thực tập- Phụ cấp hấp dẫnCòn chần chờ gì mà không apply ngay!Các bạn quan tâm có thể gửi CV qua email: Trainer@goldenowl.asia (Tiêu đề: [FIT - Vị trí ứng tuyển] Họ và tên)
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7719_BOOST-Purple-and-White-Minimal-We-Are-Hiring-Information-Instagram-Post.png'],https://www.fit.hcmus.edu.vn/tin-tuc/d/q2q3-golden-owl-solutions-tuyen-dung-nhieu-vi-tri-it-non-it
THI ĐẤU CODE TOUR HÀNG TUẦN - CHỚP NGAY GIẢI THƯỞNG HẤP DẪN LÊN ĐẾN 20 TRIỆU ĐỒNG,"
👉 Đăng ký ngay: https://bit.ly/4bWtGGL Với các vòng thi đấu online được tổ chức hàng tuần của Code Tour 2024, các bạn trẻ đam mê công nghệ có thể dễ dàng tham gia để cọ xát bản thân và nâng cấp tư duy lập trình. TOP 10 “anh tài” xuất sắc nhất ở mỗi vòng loại Code Challenge còn được vinh danh trên bảng xếp hạng cùng loạt giải thưởng hiện kim:️🥇️ Rank 1: 3 triệu đồng🥈️ Rank 2: 2 triệu đồng🥉️ Rank 3: 1 triệu đồng🏅 Rank 4 - 10: mỗi giải 500 nghìn đồngCác chiến thần giành vé vào các vòng tiếp theo sẽ có cơ hội tiếp tục nhận thêm nhiều giải thưởng hấp dẫn. Trong đó, phần thưởng cho Quán quân Code Tour 2024 là hiện kim 15 triệu đồng 🔥Cổng đăng ký Code Challenge #2 với nhiều giải thưởng cực hấp dẫn đang đợi bạn rinh về nhà đó. Đăng ký ngay để “đặt lịch” chiến cùng Code Tour 2024 nhé!#CodeTour #CodeConnectChallenge #Giaidaulaptrinh #LifeatVNG
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7726_prize-1.png'],https://www.fit.hcmus.edu.vn/tin-tuc/d/thi-dau-code-tour-hang-tuan-chop-ngay-giai-thuong-hap-dan-len-den-20-trieu-dong
"[CQ] Thông báo hình thức nộp cuốn TRƯỚC bảo vệ KLTN/TTDATN Khóa 2020, đợt 2 (tháng 7/2024)","
THÔNG BÁO​(V/v nộp cuốn trước bảo vệ KLTN/TTDATN Khóa 2020, đợt 2)SV nộp Khoá luận tốt nghiệp và Thực tập dư án tốt nghiệp TRƯỚC bảo vệ (file báo cáo + mã nguồn) như sau:Chương trình CQ Chuẩn: ngày 01/7/2024.Hội đồng Thị giác máy tính: Thầy Lý Quốc Ngọc (lqngoc@fit.hcmus.edu.vn)Hội đồng Khoa học máy tính: nộp tại link https://forms.office.com/r/21EFQCRKRvHội đồng Công nghệ tri thức:  nộp theo hướng dẫn của bộ môn (link đính kèm)Hội đồng Kỹ thuật phần mềm: nộp theo hướng dẫn của bộ môn (link đính kèm)Hội đồng Mạng máy tính và viễn thông: Thầy Trần Trung Dũng (ttdung@fit.hcmus.edu.vn)Hội đồng Hệ thống thông tin:Khóa luận tốt nghiệp: Thầy Lê Nguyễn Hoài Nam (lnhnam@fit.hcmus.edu.vn)Thực tập dự án tốt nghiệp: Cô Hồ Thị Hoàng Vy (hthvy@fit.hcmus.edu.vn)Chương trình Cử nhân tài năng: ngày 29/7/2024 nộp theo hướng dẫn của Thầy Trần Minh Triết.LƯU Ý:Nộp cuốn TRƯỚC bảo vệ đúng thời hạn quy định, Nội dung cuốn luận đầy đủ nội dung theo hướng dẫn tại: Quy định về hình thức trình bày và Nộp báo cáo tốt nghiệp 2023Tham dự buổi hướng dẫn bảo vệ vào 15g00 ngày 22/6/2024, link tham dự sẽ được đăng trên Moodle.Xem kỹ file hướng dẫn bảo vệ tại file đính kèm.GIÁO VỤ KHOA CNTT
",['https://www.fit.hcmus.edu.vn/vn/UserFiles\\7736_FIT-HCMUS_Huong-dan-bv-KLTN-TTDATN-K2020-2.pdf'],https://www.fit.hcmus.edu.vn/tin-tuc/d/cq-thong-bao-hinh-thuc-nop-cuon-truoc-bao-ve-kltn-ttdatn-khoa-2020-dot-2-thang-7-2024
Tổng kết Trường hè “FIT@HCMUS Summer School on Generative AI and LLM” năm 2024,"
Trường hè “FIT@HCMUS Summer School on Generative AI and LLM” năm 2024 đã chính thức khép lại với thật nhiều bài học hay và giá trị từ đội ngũ diễn giả là những chuyên gia hàng đầu trong lĩnh vực Trí tuệ nhân tạo tạo sinh và Mô hình ngôn ngữ lớn. Năm nay, chương trình diễn ra từ ngày 22-26/7 với sự tham gia của rất nhiều khách mời đến từ các Doanh nghiệp và các Trường Đại học trên địa bàn thành phố Hồ Chí Minh. Các phiên thảo luận sôi nổi và các bài giảng chuyên sâu không chỉ giúp học viên hiểu rõ hơn về công nghệ AI tiên tiến mà còn cung cấp cơ hội tuyệt vời để kết nối, trao đổi kiến thức và kinh nghiệm giữa các chuyên gia, nhà nghiên cứu và sinh viên, tạo nền tảng vững chắc cho sự phát triển chuyên môn và hợp tác trong tương lai.Một lần nữa, Khoa Công nghệ Thông tin xin chân thành cảm ơn các Quý Diễn giả đã nhận lời tham dự Trường hè năm 2024 và đem đến nhiều kiến thức. Đồng thời, Khoa cũng xin gửi lời cảm ơn chân thành đến Quỹ Đổi mới sáng tạo Vingroup (VinIF) và Quý Công ty KMS Technology đã tài trợ cho chương trình này.Vậy là thêm một mùa Trường hè nữa trôi qua, hy vọng rằng chương trình đã đem đến những trải nghiệm bổ ích cho người tham dự. Mong rằng #fithcmus vẫn sẽ tiếp tục được đón nhận sự ủng hộ của các bạn trong chương trình Trường hè của năm sau.
",[],https://www.fit.hcmus.edu.vn/tin-tuc/d/tong-ket-truong-he-fithcmus-summer-school-on-generative-ai-and-llm-nam-2024
